epoch,loss,val_loss
92,0.0007662753923796117,0.0007728980272077024
93,0.0007651014602743089,0.0007743259775452316
94,0.0007638290990144014,0.0007762771565467119
95,0.0007626634906046093,0.0007755964761599898
96,0.0007614385103806853,0.0007711196085438132
97,0.0007605052087455988,0.0007710701320320368
98,0.0007593852351419628,0.0007688262849114835
99,0.0007582912803627551,0.0007674538646824658
100,0.0007573171751573682,0.0007649274775758386
101,0.0007561896345578134,0.0007658791146241128
102,0.0007551684393547475,0.0007657842943444848
103,0.0007542392704635859,0.0007619821117259562
104,0.0007531667361035943,0.0007644352153874934
105,0.0007521643419750035,0.0007614355417899787
106,0.0007512507727369666,0.0007597493822686374
107,0.0007502847583964467,0.0007609939784742892
108,0.0007493528537452221,0.0007589219603687525
109,0.0007483081426471472,0.00075892498716712
110,0.0007474353187717497,0.0007557115168310702
111,0.000746477278880775,0.0007560948724858463
112,0.0007455210434272885,0.0007552237366326153
113,0.0007449098629876971,0.0007543307146988809
114,0.0007438267930410802,0.0007535532349720597
115,0.0007428040262311697,0.0007537287892773747
116,0.0007420744514092803,0.0007531580631621182
117,0.0007410982507281005,0.0007502223015762866
118,0.000740029092412442,0.000750232778955251
119,0.0007391506223939359,0.0007492066361010075
120,0.0007380758179351687,0.000747006677556783
121,0.000736995309125632,0.0007472814759239554
122,0.0007361119496636093,0.0007485971436835825
123,0.0007349731167778373,0.0007443521753884852
124,0.0007341778255067766,0.0007444411749020219
125,0.0007332317181862891,0.0007440285990014672
126,0.0007321867160499096,0.00074032973498106
127,0.0007314158719964325,0.0007402178598567843
128,0.0007306187762878835,0.0007391318213194609
129,0.0007296619587577879,0.0007399138994514942
130,0.0007289627101272345,0.0007368759252130985
131,0.0007281079888343811,0.0007380424649454653
132,0.0007272567017935216,0.0007395900320261717
133,0.000726633588783443,0.0007390393875539303
134,0.0007257797988131642,0.0007346713682636619
135,0.0007251073839142919,0.0007335258414968848
136,0.0007242991705425084,0.0007361039752140641
137,0.0007235374068841338,0.0007335350965149701
138,0.0007228492759168148,0.0007333938265219331
139,0.0007218709797598422,0.0007316307164728642
140,0.0007213507196865976,0.0007294720271602273
141,0.0007205235888250172,0.0007317308918572962
142,0.0007200426771305501,0.0007316829287447035
143,0.0007190945325419307,0.0007293333183042705
144,0.0007184706046245992,0.0007276050746440887
145,0.0007176079670898616,0.000727841688785702
146,0.0007168830488808453,0.0007267679320648313
147,0.0007163202972151339,0.0007261805585585535
148,0.0007154372287914157,0.0007268139743246138
149,0.0007148152217268944,0.000725775258615613
150,0.0007141362875699997,0.0007242438150569797
151,0.0007133809267543256,0.0007242701249197125
152,0.0007127894787117839,0.0007235389784909785
153,0.000711955945007503,0.0007229192415252328
154,0.0007114667096175253,0.0007221344276331365
155,0.0007106169359758496,0.0007210662588477135
156,0.0007099154754541814,0.0007197617669589818
157,0.0007093267049640417,0.0007199988467618823
158,0.0007087828125804663,0.000719214032869786
159,0.0007079921197146177,0.0007190434262156487
160,0.0007074609166011214,0.0007169041782617569
161,0.0007068388513289392,0.0007172172772698104
162,0.0007061062497086823,0.0007159020169638097
163,0.0007053848239593208,0.0007154964841902256
164,0.0007047968101687729,0.0007160757668316364
165,0.0007043280056677759,0.0007145325653254986
166,0.0007035734015516937,0.0007143791299313307
167,0.0007029973203316331,0.0007111405138857663
168,0.0007024616352282465,0.0007131789461709559
169,0.0007017115713097155,0.0007148708100430667
170,0.0007010958506725729,0.0007108654244802892
171,0.0007005956140346825,0.0007107576820999384
172,0.0007000485202297568,0.0007117451750673354
173,0.0006992892595008016,0.0007095399196259677
174,0.0006987084052525461,0.0007097277557477355
175,0.0006980471080169082,0.0007084360113367438
176,0.0006975821452215314,0.0007079369970597327
177,0.0006970512913540006,0.0007060972857289016
178,0.0006963865598663688,0.0007065135869197547
179,0.0006958934245631099,0.0007078375783748925
180,0.0006953775300644338,0.0007038616458885372
181,0.000694745744112879,0.0007030040142126381
182,0.000694310525432229,0.0007045050733722746
183,0.0006937148282304406,0.0007018605247139931
184,0.0006931358366273344,0.0007033136789686978
185,0.0006927788490429521,0.0007025348022580147
186,0.0006919316365383565,0.0007024140795692801
187,0.0006916254060342908,0.000702919322066009
188,0.0006910111987963319,0.0007015519659034908
189,0.0006906396592967212,0.0007008473621681333
190,0.0006901456508785486,0.000701083627063781
191,0.0006895048427395523,0.000698410498443991
192,0.0006889867945574224,0.0006991975824348629
193,0.0006885720649734139,0.0006992170820012689
194,0.0006880083819851279,0.0006980214966461062
195,0.0006875694380141795,0.0007007830427028239
196,0.0006870369543321431,0.0006993316928856075
197,0.0006865202449262142,0.0006970304530113935
198,0.0006860170979052782,0.0006978490273468196
199,0.0006855511455796659,0.0006979005411267281
